Date,ZipCode,WaterUse,PowerUse
09_2006,91040,35.65,802
10_2006,91040,29.12,585
11_2006,91040,26.43,572
12_2006,91040,19.48,654
01_2007,91040,19.15,652
02_2007,91040,17.33,529
03_2007,91040,20.91,580
04_2007,91040,27.8,563
05_2007,91040,31.46,605
06_2007,91040,36.39,845
07_2007,91040,34.56,866
08_2007,91040,36.05,894
09_2007,91040,32.16,822
10_2007,91040,25.78,572
11_2007,91040,23.36,559
12_2007,91040,16.13,695
01_2008,91040,16.14,698
02_2008,91040,15.59,554
03_2008,91040,17.98,586
04_2008,91040,25.02,583
05_2008,91040,27.01,626
06_2008,91040,30.13,876
07_2008,91040,33.87,911
08_2008,91040,33.49,917
09_2008,91040,30.47,869
10_2008,91040,26.91,642
11_2008,91040,24.2,617
12_2008,91040,16.89,651
01_2009,91040,16.91,650
02_2009,91040,13.58,545
03_2009,91040,16.02,600
04_2009,91040,22.81,593
05_2009,91040,24.33,621
06_2009,91040,23.33,772
07_2009,91040,26.21,808
08_2009,91040,26.5,916
09_2009,91040,25.59,868
10_2009,91040,21.47,599
11_2009,91040,19.06,578
12_2009,91040,13.8,639
01_2010,91040,12.86,639
02_2010,91040,10.97,528
03_2010,91040,14.22,578
04_2010,91040,17.5,526
05_2010,91040,19.98,551
06_2010,91040,24.47,688
07_2010,91040,25.55,715
08_2010,91040,26.31,813
09_2010,91040,24.69,780
10_2010,91040,16.73,617
11_2010,91040,16.08,596
12_2010,91040,13.21,630
01_2011,91040,13.23,629
02_2011,91040,11.94,536
03_2011,91040,13.48,590
04_2011,91040,17.92,523
05_2011,91040,20.9,549
06_2011,91040,24.21,691
07_2011,91040,25.51,717
08_2011,91040,27.6,848
09_2011,91040,25.18,798
10_2011,91040,19.21,595
11_2011,91040,16.49,576
12_2011,91040,15.82,623
01_2012,91040,15.81,620
02_2012,91040,14.32,524
03_2012,91040,15.12,556
04_2012,91040,16.93,549
05_2012,91040,19.71,583
06_2012,91040,26.49,712
07_2012,91040,20.41,754
08_2012,91040,21.82,1047
09_2012,91040,20.45,962
10_2012,91040,15.38,616
11_2012,91040,14.66,595
12_2013,91040,10.13,661
01_2013,91040,10.13,656
02_2013,91040,10.84,497
03_2013,91040,12.43,545
04_2013,91040,16.1,543
05_2013,91040,17.22,580
06_2013,91040,19.34,766
07_2005,91041,36,1161
08_2005,91041,32,1084
09_2005,91041,20,835
10_2005,91041,18,847
11_2005,91041,9,766
12_2005,91041,10,792
01_2006,91041,15,792
02_2006,91041,12,716
03_2006,91041,7,794
04_2006,91041,8,806
05_2006,91041,19,1027
06_2006,91041,20,1068
07_2006,91041,26,1354
08_2006,91041,24,1265
09_2006,91041,19,977
10_2006,91041,17,982
11_2006,91041,9,859
12_2006,91041,8,897
01_2007,91041,6,949
02_2007,91041,5,876
03_2007,91041,9,1063
04_2007,91041,9,1011
05_2007,91041,13,975
06_2007,91041,14,1015
07_2007,91041,18,1254
08_2007,91041,17,1176
09_2007,91041,14,953
10_2007,91041,12,956
11_2007,91041,8,846
12_2007,91041,9,868
01_2008,91041,10,833
02_2008,91041,9,774
03_2008,91041,13,783
04_2008,91041,13,807
05_2008,91041,14,1038
06_2008,91041,14,1030
07_2008,91041,18,1170
08_2008,91041,22,1133
09_2008,91041,30,1007
10_2008,91041,25,959
11_2008,91041,8,698
12_2008,91041,9,729
01_2009,91041,14,768
02_2009,91041,13,700
03_2009,91041,13,870
04_2009,91041,14,837
05_2009,91041,20,845
06_2009,91041,20,906
07_2009,91041,24,1303
08_2009,91041,23,1263
09_2009,91041,16,1089
10_2009,91041,15,1085
11_2009,91041,10,940
12_2009,91041,10,966
01_2010,91041,8,916
02_2010,91041,8,819
03_2010,91041,10,786
04_2010,91041,10,775
05_2010,91041,19,898
06_2010,91041,20,950
07_2010,91041,24,1318
08_2010,91041,22,1291
09_2010,91041,17,1160
10_2010,91041,16,1160
11_2010,91041,9,966
12_2010,91041,9,992
01_2011,91041,10,947
02_2011,91041,10,857
03_2011,91041,16,969
04_2011,91041,14,937
05_2011,91041,9,963
06_2011,91041,7,1032
07_2011,91041,0,0
08_2011,91041,0,0
09_2011,91041,0,0
10_2011,91041,0,0
11_2011,91041,0,0
12_2011,91041,0,0
01_2012,91041,0,0
02_2012,91041,0,0
03_2012,91041,0,0
04_2012,91041,0,0
05_2012,91041,0,0
06_2012,91041,0,0
07_2012,91041,0,0
08_2012,91041,0,0
09_2012,91041,0,0
10_2012,91041,0,0
11_2012,91041,0,0
12_2013,91041,0,0
01_2013,91041,0,0
02_2013,91041,0,0
03_2013,91041,0,0
04_2013,91041,0,0
05_2013,91041,0,0
06_2013,91041,0,0
07_2005,91042,25.05,573
08_2005,91042,26.39,616
09_2005,91042,23.91,575
10_2005,91042,19.82,459
11_2005,91042,18.74,448
12_2005,91042,16.37,508
01_2006,91042,16.04,507
02_2006,91042,14.02,442
03_2006,91042,15.22,488
04_2006,91042,15.73,433
05_2006,91042,18.02,475
06_2006,91042,26.03,751
07_2006,91042,27.27,761
08_2006,91042,26.65,650
09_2006,91042,24.94,606
10_2006,91042,21.04,449
11_2006,91042,19.93,439
12_2006,91042,16.77,534
01_2007,91042,16.44,531
02_2007,91042,14.67,424
03_2007,91042,17.09,467
04_2007,91042,20.27,432
05_2007,91042,22.08,468
06_2007,91042,24.76,610
07_2007,91042,25.51,634
08_2007,91042,26.03,693
09_2007,91042,24.43,636
10_2007,91042,20.04,450
11_2007,91042,18.45,440
12_2007,91042,14.6,553
01_2008,91042,14.38,550
02_2008,91042,13.94,442
03_2008,91042,15.59,472
04_2008,91042,18.7,450
05_2008,91042,20.08,481
06_2008,91042,22.43,654
07_2008,91042,24.12,676
08_2008,91042,23.84,689
09_2008,91042,22.7,641
10_2008,91042,20.41,495
11_2008,91042,18.6,480
12_2008,91042,14.57,521
01_2009,91042,14.46,519
02_2009,91042,12.28,433
03_2009,91042,14.17,478
04_2009,91042,17.89,450
05_2009,91042,18.88,475
06_2009,91042,17.75,583
07_2009,91042,18.98,611
08_2009,91042,20.87,705
09_2009,91042,19.7,656
10_2009,91042,16.5,456
11_2009,91042,15.66,441
12_2009,91042,12.36,512
01_2010,91042,12.15,512
02_2010,91042,10.5,415
03_2010,91042,11.85,457
04_2010,91042,13.99,408
05_2010,91042,15.34,431
06_2010,91042,18.39,513
07_2010,91042,19.39,538
08_2010,91042,20.1,618
09_2010,91042,18.81,588
10_2010,91042,14.44,493
11_2010,91042,13.68,478
12_2010,91042,12.08,514
01_2011,91042,12.29,509
02_2011,91042,10.85,427
03_2011,91042,12.17,470
04_2011,91042,14.69,409
05_2011,91042,16.11,435
06_2011,91042,18.08,512
07_2011,91042,19.35,543
08_2011,91042,20.26,656
09_2011,91042,19,612
10_2011,91042,15.42,466
11_2011,91042,14.38,451
12_2011,91042,13.84,497
01_2012,91042,13.74,495
02_2012,91042,12.66,421
03_2012,91042,13.48,449
04_2012,91042,14.06,424
05_2012,91042,15.45,450
06_2012,91042,19.23,528
07_2012,91042,15.94,578
08_2012,91042,16.89,797
09_2012,91042,15.68,725
10_2012,91042,12.47,469
11_2012,91042,11.8,457
12_2013,91042,8.74,528
01_2013,91042,8.57,524
02_2013,91042,9.03,401
03_2013,91042,10.29,442
04_2013,91042,12.19,403
05_2013,91042,13,432
06_2013,91042,14.94,568
07_2005,91105,0,497
08_2005,91105,0,522
09_2005,91105,0,484
10_2005,91105,0,371
11_2005,91105,0,352
12_2005,91105,0,318
01_2006,91105,0,318
02_2006,91105,0,301
03_2006,91105,0,334
04_2006,91105,0,319
05_2006,91105,0,385
06_2006,91105,0,646
07_2006,91105,0,655
08_2006,91105,0,566
09_2006,91105,0,525
10_2006,91105,0,396
11_2006,91105,0,381
12_2006,91105,0,382
01_2007,91105,0,379
02_2007,91105,0,340
03_2007,91105,0,374
04_2007,91105,0,337
05_2007,91105,0,372
06_2007,91105,0,459
07_2007,91105,0,515
08_2007,91105,0,620
09_2007,91105,0,574
10_2007,91105,0,396
11_2007,91105,0,377
12_2007,91105,0,327
01_2008,91105,0,328
02_2008,91105,0,312
03_2008,91105,0,335
04_2008,91105,0,339
05_2008,91105,0,363
06_2008,91105,0,463
07_2008,91105,0,481
08_2008,91105,0,508
09_2008,91105,0,499
10_2008,91105,0,507
11_2008,91105,0,463
12_2008,91105,0,326
01_2009,91105,0,323
02_2009,91105,0,291
03_2009,91105,0,327
04_2009,91105,0,325
05_2009,91105,0,341
06_2009,91105,0,403
07_2009,91105,0,442
08_2009,91105,0,557
09_2009,91105,0,500
10_2009,91105,0,331
11_2009,91105,0,321
12_2009,91105,0,306
01_2010,91105,0,306
02_2010,91105,0,269
03_2010,91105,0,295
04_2010,91105,0,261
05_2010,91105,0,272
06_2010,91105,0,323
07_2010,91105,0,330
08_2010,91105,0,334
09_2010,91105,0,326
10_2010,91105,0,278
11_2010,91105,0,267
12_2010,91105,0,296
01_2011,91105,0,295
02_2011,91105,0,248
03_2011,91105,0,272
04_2011,91105,0,245
05_2011,91105,0,258
06_2011,91105,0,279
07_2011,91105,0,302
08_2011,91105,0,407
09_2011,91105,0,385
10_2011,91105,0,318
11_2011,91105,0,306
12_2011,91105,0,290
01_2012,91105,0,290
02_2012,91105,0,260
03_2012,91105,0,278
04_2012,91105,0,294
05_2012,91105,0,317
06_2012,91105,0,360
07_2012,91105,0,412
08_2012,91105,0,609
09_2012,91105,0,567
10_2012,91105,0,399
11_2012,91105,0,381
12_2013,91105,0,324
01_2013,91105,0,323
02_2013,91105,0,276
03_2013,91105,0,308
04_2013,91105,0,301
05_2013,91105,0,328
06_2013,91105,0,459
07_2005,91201,751,0
08_2005,91201,713,0
09_2005,91201,653,0
10_2005,91201,561,0
11_2005,91201,410,0
12_2005,91201,450,0
01_2006,91201,480,0
02_2006,91201,346,0
03_2006,91201,257,0
04_2006,91201,349,0
05_2006,91201,518,0
06_2006,91201,635,0
07_2006,91201,814,0
08_2006,91201,850,0
09_2006,91201,861,0
10_2006,91201,798,0
11_2006,91201,664,0
12_2006,91201,616,0
01_2007,91201,550,0
02_2007,91201,520,0
03_2007,91201,606,0
04_2007,91201,704,0
05_2007,91201,888,0
06_2007,91201,900,0
07_2007,91201,972,0
08_2007,91201,813,0
09_2007,91201,643,0
10_2007,91201,527,0
11_2007,91201,367,0
12_2007,91201,269,0
01_2008,91201,136,0
02_2008,91201,217,0
03_2008,91201,415,0
04_2008,91201,501,0
05_2008,91201,654,0
06_2008,91201,752,0
07_2008,91201,938,0
08_2008,91201,954,0
09_2008,91201,937,0
10_2008,91201,682,0
11_2008,91201,363,0
12_2008,91201,276,0
01_2009,91201,155,0
02_2009,91201,233,0
03_2009,91201,476,0
04_2009,91201,516,0
05_2009,91201,609,0
06_2009,91201,632,0
07_2009,91201,710,0
08_2009,91201,625,0
09_2009,91201,507,0
10_2009,91201,430,0
11_2009,91201,321,0
12_2009,91201,235,0
01_2010,91201,118,0
02_2010,91201,167,0
03_2010,91201,327,0
04_2010,91201,392,0
05_2010,91201,538,0
06_2010,91201,561,0
07_2010,91201,634,0
08_2010,91201,665,0
09_2010,91201,680,0
10_2010,91201,527,0
11_2010,91201,274,0
12_2010,91201,236,0
01_2011,91201,186,0
02_2011,91201,160,0
03_2011,91201,162,0
04_2011,91201,411,0
05_2011,91201,819,0
06_2011,91201,748,0
07_2011,91201,0,0
08_2011,91201,0,0
09_2011,91201,0,0
10_2011,91201,0,0
11_2011,91201,0,0
12_2011,91201,0,0
01_2012,91201,0,0
02_2012,91201,0,0
03_2012,91201,0,0
04_2012,91201,0,0
05_2012,91201,0,0
06_2012,91201,0,0
07_2012,91201,0,0
08_2012,91201,0,0
09_2012,91201,0,0
10_2012,91201,0,0
11_2012,91201,0,0
12_2013,91201,0,0
01_2013,91201,0,0
02_2013,91201,0,0
03_2013,91201,0,0
04_2013,91201,0,0
05_2013,91201,0,0
06_2013,91201,0,0
07_2005,91205,0,445
08_2005,91205,0,412
09_2005,91205,0,388
10_2005,91205,0,461
11_2005,91205,0,460
12_2005,91205,0,491
01_2006,91205,0,497
02_2006,91205,0,508
03_2006,91205,0,589
04_2006,91205,0,510
05_2006,91205,0,497
06_2006,91205,0,440
07_2006,91205,0,440
08_2006,91205,0,412
09_2006,91205,0,390
10_2006,91205,0,480
11_2006,91205,0,483
12_2006,91205,0,653
01_2007,91205,0,707
02_2007,91205,0,574
03_2007,91205,0,608
04_2007,91205,0,557
05_2007,91205,0,562
06_2007,91205,0,501
07_2007,91205,0,505
08_2007,91205,0,516
09_2007,91205,0,502
10_2007,91205,0,683
11_2007,91205,0,691
12_2007,91205,0,881
01_2008,91205,0,939
02_2008,91205,0,634
03_2008,91205,0,578
04_2008,91205,0,554
05_2008,91205,0,570
06_2008,91205,0,725
07_2008,91205,0,827
08_2008,91205,0,740
09_2008,91205,0,692
10_2008,91205,0,588
11_2008,91205,0,533
12_2008,91205,0,682
01_2009,91205,0,736
02_2009,91205,0,596
03_2009,91205,0,617
04_2009,91205,0,517
05_2009,91205,0,499
06_2009,91205,0,643
07_2009,91205,0,735
08_2009,91205,0,704
09_2009,91205,0,672
10_2009,91205,0,617
11_2009,91205,0,575
12_2009,91205,0,711
01_2010,91205,0,759
02_2010,91205,0,612
03_2010,91205,0,633
04_2010,91205,0,493
05_2010,91205,0,456
06_2010,91205,0,517
07_2010,91205,0,568
08_2010,91205,0,686
09_2010,91205,0,711
10_2010,91205,0,691
11_2010,91205,0,656
12_2010,91205,0,780
01_2011,91205,0,815
02_2011,91205,0,672
03_2011,91205,0,710
04_2011,91205,0,551
05_2011,91205,0,518
06_2011,91205,0,631
07_2011,91205,0,700
08_2011,91205,0,672
09_2011,91205,0,641
10_2011,91205,0,725
11_2011,91205,0,717
12_2011,91205,0,834
01_2012,91205,0,867
02_2012,91205,0,712
03_2012,91205,0,714
04_2012,91205,0,558
05_2012,91205,0,518
06_2012,91205,0,667
07_2012,91205,0,742
08_2012,91205,0,1032
09_2012,91205,0,1081
10_2012,91205,0,765
11_2012,91205,0,675
12_2013,91205,0,854
01_2013,91205,0,899
02_2013,91205,0,636
03_2013,91205,0,626
04_2013,91205,0,589
05_2013,91205,0,602
06_2013,91205,0,672
07_2005,91209,37,0
08_2005,91209,38,0
09_2005,91209,36,0
10_2005,91209,36,0
11_2005,91209,34,0
12_2005,91209,34,0
01_2006,91209,35,0
02_2006,91209,32,0
03_2006,91209,35,0
04_2006,91209,34,0
05_2006,91209,38,0
06_2006,91209,39,0
07_2006,91209,40,0
08_2006,91209,41,0
09_2006,91209,36,0
10_2006,91209,35,0
11_2006,91209,33,0
12_2006,91209,34,0
01_2007,91209,35,0
02_2007,91209,32,0
03_2007,91209,38,0
04_2007,91209,39,0
05_2007,91209,40,0
06_2007,91209,39,0
07_2007,91209,41,0
08_2007,91209,41,0
09_2007,91209,35,0
10_2007,91209,34,0
11_2007,91209,29,0
12_2007,91209,28,0
01_2008,91209,27,0
02_2008,91209,24,0
03_2008,91209,28,0
04_2008,91209,31,0
05_2008,91209,31,0
06_2008,91209,30,0
07_2008,91209,32,0
08_2008,91209,33,0
09_2008,91209,30,0
10_2008,91209,30,0
11_2008,91209,28,0
12_2008,91209,28,0
01_2009,91209,27,0
02_2009,91209,23,0
03_2009,91209,28,0
04_2009,91209,31,0
05_2009,91209,33,0
06_2009,91209,33,0
07_2009,91209,33,0
08_2009,91209,30,0
09_2009,91209,28,0
10_2009,91209,28,0
11_2009,91209,28,0
12_2009,91209,29,0
01_2010,91209,31,0
02_2010,91209,29,0
03_2010,91209,34,0
04_2010,91209,34,0
05_2010,91209,32,0
06_2010,91209,28,0
07_2010,91209,32,0
08_2010,91209,34,0
09_2010,91209,33,0
10_2010,91209,36,0
11_2010,91209,31,0
12_2010,91209,30,0
01_2011,91209,30,0
02_2011,91209,27,0
03_2011,91209,30,0
04_2011,91209,29,0
05_2011,91209,34,0
06_2011,91209,35,0
07_2011,91209,0,0
08_2011,91209,0,0
09_2011,91209,0,0
10_2011,91209,0,0
11_2011,91209,0,0
12_2011,91209,0,0
01_2012,91209,0,0
02_2012,91209,0,0
03_2012,91209,0,0
04_2012,91209,0,0
05_2012,91209,0,0
06_2012,91209,0,0
07_2012,91209,0,0
08_2012,91209,0,0
09_2012,91209,0,0
10_2012,91209,0,0
11_2012,91209,0,0
12_2013,91209,0,0
01_2013,91209,0,0
02_2013,91209,0,0
03_2013,91209,0,0
04_2013,91209,0,0
05_2013,91209,0,0
06_2013,91209,0,0
07_2005,91210,54,2480
08_2005,91210,58,2900
09_2005,91210,56,2682
10_2005,91210,55.5,2094
11_2005,91210,52,1988
12_2005,91210,66.5,2313
01_2006,91210,68,2346
02_2006,91210,48.5,1979
03_2006,91210,53,2161
04_2006,91210,45,1926
05_2006,91210,51,2156
06_2006,91210,56,3505
07_2006,91210,59,3760
08_2006,91210,60.5,2480
09_2006,91210,60,2121
10_2006,91210,86.5,1516
11_2006,91210,83.5,1331
12_2006,91210,75.5,1621
01_2007,91210,74.5,1635
02_2007,91210,57.5,1334
03_2007,91210,66,1452
04_2007,91210,64.5,1371
05_2007,91210,68.5,1394
06_2007,91210,69,1645
07_2007,91210,72,1919
08_2007,91210,72,1964
09_2007,91210,70,1805
10_2007,91210,64.5,1668
11_2007,91210,59.5,1486
12_2007,91210,44,1515
01_2008,91210,41.5,1515
02_2008,91210,39,1279
03_2008,91210,45.5,1336
04_2008,91210,51.5,1169
05_2008,91210,67,1236
06_2008,91210,240.5,1361
07_2008,91210,235,1580
08_2008,91210,74,1637
09_2008,91210,72.5,1531
10_2008,91210,44,1177
11_2008,91210,36,976
12_2008,91210,24,915
01_2009,91210,20,955
02_2009,91210,15.5,817
03_2009,91210,20.5,862
04_2009,91210,29.5,830
05_2009,91210,28,826
06_2009,91210,26.5,894
07_2009,91210,27.5,1095
08_2009,91210,27.5,911
09_2009,91210,32.5,464
10_2009,91210,27,553
11_2009,91210,24,480
12_2009,91210,18.5,569
01_2010,91210,15,657
02_2010,91210,15.5,699
03_2010,91210,18.5,970
04_2010,91210,45,1084
05_2010,91210,49,1344
06_2010,91210,39,1469
07_2010,91210,39.5,1720
08_2010,91210,39.5,1805
09_2010,91210,42,1813
10_2010,91210,32,1494
11_2010,91210,26.5,1018
12_2010,91210,17,1050
01_2011,91210,17,1073
02_2011,91210,14,988
03_2011,91210,16.5,1116
04_2011,91210,25,1003
05_2011,91210,30,1060
06_2011,91210,34.5,1224
07_2011,91210,0,0
08_2011,91210,0,0
09_2011,91210,0,0
10_2011,91210,0,0
11_2011,91210,0,0
12_2011,91210,0,0
01_2012,91210,0,0
02_2012,91210,0,0
03_2012,91210,0,0
04_2012,91210,0,0
05_2012,91210,0,0
06_2012,91210,0,0
07_2012,91210,0,0
08_2012,91210,0,0
09_2012,91210,0,0
10_2012,91210,0,0
11_2012,91210,0,0
12_2013,91210,0,0
01_2013,91210,0,0
02_2013,91210,0,0
03_2013,91210,0,0
04_2013,91210,0,0
05_2013,91210,0,0
06_2013,91210,0,0
07_2005,91214,32.05,813
08_2005,91214,30.57,892
09_2005,91214,28.72,830
10_2005,91214,23.84,632
11_2005,91214,21.9,613
12_2005,91214,17.95,655
01_2006,91214,16.96,656
02_2006,91214,14.77,581
03_2006,91214,16.27,642
04_2006,91214,16.98,595
05_2006,91214,20.39,696
06_2006,91214,31.09,1084
07_2006,91214,34.05,976
08_2006,91214,32.84,798
09_2006,91214,30.63,744
10_2006,91214,25.96,561
11_2006,91214,24.47,547
12_2006,91214,20.01,619
01_2007,91214,19.83,613
02_2007,91214,17.2,500
03_2007,91214,20.42,568
04_2007,91214,25.73,578
05_2007,91214,28.51,646
06_2007,91214,30.52,787
07_2007,91214,32.16,840
08_2007,91214,33.98,953
09_2007,91214,31.04,865
10_2007,91214,25.91,608
11_2007,91214,22.95,597
12_2007,91214,16.67,714
01_2008,91214,17.05,708
02_2008,91214,16.21,578
03_2008,91214,17.98,619
04_2008,91214,23.49,607
05_2008,91214,25.12,657
06_2008,91214,29.24,875
07_2008,91214,31.87,906
08_2008,91214,32.46,926
09_2008,91214,30.28,857
10_2008,91214,27.79,689
11_2008,91214,23.71,665
12_2008,91214,15.59,680
01_2009,91214,15.98,676
02_2009,91214,13.26,555
03_2009,91214,15.09,615
04_2009,91214,21.95,608
05_2009,91214,22.74,645
06_2009,91214,20.94,780
07_2009,91214,21,818
08_2009,91214,24.09,945
09_2009,91214,23.05,868
10_2009,91214,18.62,638
11_2009,91214,18.32,615
12_2009,91214,12.84,670
01_2010,91214,12.23,665
02_2010,91214,10.17,539
03_2010,91214,11.89,596
04_2010,91214,15.54,558
05_2010,91214,17.3,597
06_2010,91214,21.98,722
07_2010,91214,20.69,772
08_2010,91214,21.53,874
09_2010,91214,21.57,827
10_2010,91214,14.15,665
11_2010,91214,14.58,638
12_2010,91214,11.61,691
01_2011,91214,11.91,683
02_2011,91214,11.56,578
03_2011,91214,12.88,636
04_2011,91214,16.07,570
05_2011,91214,18.08,614
06_2011,91214,21.34,742
07_2011,91214,22.37,789
08_2011,91214,24.68,946
09_2011,91214,23.01,880
10_2011,91214,18.58,641
11_2011,91214,16.91,620
12_2011,91214,15.14,678
01_2012,91214,14.66,676
02_2012,91214,12.74,567
03_2012,91214,13.7,610
04_2012,91214,14.82,607
05_2012,91214,17.15,657
06_2012,91214,21.56,764
07_2012,91214,22.06,839
08_2012,91214,23.82,1149
09_2012,91214,22.17,1041
10_2012,91214,18.3,677
11_2012,91214,17.38,660
12_2013,91214,11.53,712
01_2013,91214,11.48,707
02_2013,91214,13.16,575
03_2013,91214,14.89,633
04_2013,91214,17.35,578
05_2013,91214,18.42,625
06_2013,91214,21.72,873
07_2005,91302,90.95,1227
08_2005,91302,112.25,1115
09_2005,91302,84.25,1063
10_2005,91302,60.4,786
11_2005,91302,49.9,743
12_2005,91302,49.05,810
01_2006,91302,43.25,815
02_2006,91302,47.2,689
03_2006,91302,48.9,762
04_2006,91302,48.25,784
05_2006,91302,56.8,789
06_2006,91302,51.85,1467
07_2006,91302,63.8,1608
08_2006,91302,66.8,1296
09_2006,91302,62.25,1204
10_2006,91302,55.4,830
11_2006,91302,52.8,785
12_2006,91302,117.55,845
01_2007,91302,122.45,845
02_2007,91302,46.2,754
03_2007,91302,50.9,824
04_2007,91302,50.4,782
05_2007,91302,51.35,791
06_2007,91302,54.65,1227
07_2007,91302,69.55,1302
08_2007,91302,71.75,1397
09_2007,91302,64.55,1336
10_2007,91302,58.85,840
11_2007,91302,52.15,796
12_2007,91302,47.3,960
01_2008,91302,42.85,987
02_2008,91302,35.8,721
03_2008,91302,61.8,696
04_2008,91302,75.05,792
05_2008,91302,58.85,837
06_2008,91302,59.9,1383
07_2008,91302,82.11,1467
08_2008,91302,81.58,1483
09_2008,91302,73.79,1434
10_2008,91302,68.58,885
11_2008,91302,61.32,820
12_2008,91302,52.16,878
01_2009,91302,46.63,867
02_2009,91302,40.68,745
03_2009,91302,67.63,799
04_2009,91302,80.11,755
05_2009,91302,63,763
06_2009,91302,59.11,1227
07_2009,91302,64,1346
08_2009,91302,71,1396
09_2009,91302,74.42,1360
10_2009,91302,61.47,826
11_2009,91302,53.05,766
12_2009,91302,40.26,832
01_2010,91302,40.11,842
02_2010,91302,35.79,693
03_2010,91302,47.74,750
04_2010,91302,51.47,745
05_2010,91302,61.58,770
06_2010,91302,60.89,933
07_2010,91302,67,974
08_2010,91302,79.3,1164
09_2010,91302,61.55,1179
10_2010,91302,49.35,873
11_2010,91302,44.4,802
12_2010,91302,33.75,794
01_2011,91302,41.65,791
02_2011,91302,38.3,674
03_2011,91302,46.95,738
04_2011,91302,54.4,707
05_2011,91302,55.6,719
06_2011,91302,52.75,1000
07_2011,91302,59.37,1065
08_2011,91302,68.95,1219
09_2011,91302,73.26,1201
10_2011,91302,54.21,791
11_2011,91302,31.32,731
12_2011,91302,28.68,791
01_2012,91302,28.05,810
02_2012,91302,29.21,714
03_2012,91302,32.21,750
04_2012,91302,34.21,794
05_2012,91302,41.74,830
06_2012,91302,44.58,1089
07_2012,91302,46.33,1222
08_2012,91302,59.17,1558
09_2012,91302,58,1524
10_2012,91302,29.17,878
11_2012,91302,26.33,818
12_2013,91302,16.33,806
01_2013,91302,14.67,806
02_2013,91302,25.5,669
03_2013,91302,31.33,717
04_2013,91302,37,771
05_2013,91302,39.33,812
06_2013,91302,47.17,1132
07_2005,91303,40.34,537
08_2005,91303,42,560
09_2005,91303,38.87,500
10_2005,91303,36,391
11_2005,91303,33.9,376
12_2005,91303,32.9,412
01_2006,91303,32.31,414
02_2006,91303,28.98,364
03_2006,91303,31.4,401
04_2006,91303,31.39,371
05_2006,91303,35.63,431
06_2006,91303,42.1,629
07_2006,91303,43.73,622
08_2006,91303,44.21,559
09_2006,91303,41.33,497
10_2006,91303,39.12,363
11_2006,91303,36.39,349
12_2006,91303,34.78,411
01_2007,91303,33.97,413
02_2007,91303,29.59,336
03_2007,91303,33.37,367
04_2007,91303,35.85,352
05_2007,91303,39,393
06_2007,91303,39.97,495
07_2007,91303,42.17,540
08_2007,91303,43.46,596
09_2007,91303,40.52,530
10_2007,91303,37.65,369
11_2007,91303,34.62,354
12_2007,91303,31.44,422
01_2008,91303,31.22,420
02_2008,91303,28.57,349
03_2008,91303,32.41,367
04_2008,91303,34.83,362
05_2008,91303,36.87,405
06_2008,91303,38.04,559
07_2008,91303,41.18,604
08_2008,91303,41.23,609
09_2008,91303,38.97,555
10_2008,91303,37.97,425
11_2008,91303,34.45,395
12_2008,91303,30.62,415
01_2009,91303,30.61,413
02_2009,91303,26.81,347
03_2009,91303,30.86,379
04_2009,91303,33.39,377
05_2009,91303,35.09,409
06_2009,91303,34.02,504
07_2009,91303,36.13,530
08_2009,91303,37.16,581
09_2009,91303,35.53,527
