Text Date,Value Date,Zip Code,Water Use,Power Use,Zip Code (location)
Aug_2008,Aug-08,90033,38.78,319,
Sep_2008,Sep-08,90033,36.94,288,
Oct_2008,Oct-08,90033,37.38,292,
Nov_2008,Nov-08,90033,34.13,285,
Dec_2008,Dec-08,90033,31.56,295,
Jan_2009,Jan-09,90033,29.31,286,
Feb_2009,Feb-09,90033,26.18,254,
Mar_2009,Mar-09,90033,30.62,259,
Apr_2009,Apr-09,90033,31.06,246,
May_2009,May-09,90033,33.17,256,
Jun_2009,Jun-09,90033,31.58,255,
Jul_2009,Jul-09,90033,37.73,308,
Aug_2009,Aug-09,90033,37.92,319,
Sep_2009,Sep-09,90033,35.71,296,
Oct_2009,Oct-09,90033,35.25,296,
Nov_2009,Nov-09,90033,31.26,276,
Dec_2009,Dec-09,90033,30.49,286,
Jan_2010,Jan-10,90033,29.56,289,
Feb_2010,Feb-10,90033,27.07,259,
Mar_2010,Mar-10,90033,31.52,255,
Apr_2010,Apr-10,90033,31.07,240,
May_2010,May-10,90033,33.99,246,
Jun_2010,Jun-10,90033,33.28,243,
Jul_2010,Jul-10,90033,35.88,283,
Aug_2010,Aug-10,90033,36.69,289,
Sep_2010,Sep-10,90033,34.36,268,
Oct_2010,Oct-10,90033,33.16,274,
Nov_2010,Nov-10,90033,29.99,281,
Dec_2010,Dec-10,90033,30.71,296,
Jan_2011,Jan-11,90033,31.43,291,
Feb_2011,Feb-11,90033,28.17,258,
Mar_2011,Mar-11,90033,30.63,261,
Apr_2011,Apr-11,90033,30.74,246,
May_2011,May-11,90033,32.86,250,
Jun_2011,Jun-11,90033,33.19,249,
Jul_2011,Jul-11,90033,35.04,284,
Aug_2011,Aug-11,90033,35.23,288,
Sep_2011,Sep-11,90033,33.68,267,
Oct_2011,Oct-11,90033,33.56,274,
Nov_2011,Nov-11,90033,30.43,278,
Dec_2011,Dec-11,90033,30.69,289,
Jan_2012,Jan-12,90033,30.83,275,
Feb_2012,Feb-12,90033,29.04,253,
Mar_2012,Mar-12,90033,31.39,254,
Apr_2012,Apr-12,90033,30.29,242,
May_2012,May-12,90033,34.17,251,
Jun_2012,Jun-12,90033,34.2,251,
Jul_2012,Jul-12,90033,10.78,305,
Aug_2012,Aug-12,90033,10.82,318,
Sep_2012,Sep-12,90033,10,307,
Oct_2012,Oct-12,90033,10.09,306,
Nov_2012,Nov-12,90033,8.73,277,
Dec_2013,Dec-12,90033,8.76,292,
Jan_2013,Jan-13,90033,8.69,300,
Feb_2013,Feb-13,90033,7.99,265,
Mar_2013,Mar-13,90033,9.31,249,
Apr_2013,Apr-13,90033,9.24,235,
May_2013,May-13,90033,10.16,260,
Jun_2013,Jun-13,90033,10.01,261,
Jul_2005,Jul-05,90034,34.24,336,
Aug_2005,Aug-05,90034,34.69,350,
Sep_2005,Sep-05,90034,33.65,340,
Oct_2005,Oct-05,90034,30.49,333,
Nov_2005,Nov-05,90034,28.64,323,
Dec_2005,Dec-05,90034,29.16,372,
Jan_2006,Jan-06,90034,28.83,377,
Feb_2006,Feb-06,90034,25.82,339,
Mar_2006,Mar-06,90034,27.82,375,
Apr_2006,Apr-06,90034,28.41,327,
May_2006,May-06,90034,29.91,329,
Jun_2006,Jun-06,90034,32.64,375,
Jul_2006,Jul-06,90034,34.28,395,
Aug_2006,Aug-06,90034,35.28,368,
Sep_2006,Sep-06,90034,33.92,351,
Oct_2006,Oct-06,90034,31.89,338,
Nov_2006,Nov-06,90034,29.67,327,
Dec_2006,Dec-06,90034,30.04,406,
Jan_2007,Jan-07,90034,29.78,416,
Feb_2007,Feb-07,90034,26.85,325,
Mar_2007,Mar-07,90034,29.36,349,
Apr_2007,Apr-07,90034,31.09,322,
May_2007,May-07,90034,32.82,330,
Jun_2007,Jun-07,90034,32.34,337,
Jul_2007,Jul-07,90034,34.5,351,
Aug_2007,Aug-07,90034,33.96,374,
Sep_2007,Sep-07,90034,32.44,362,
Oct_2007,Oct-07,90034,30.84,344,
Nov_2007,Nov-07,90034,28.59,331,
Dec_2007,Dec-07,90034,27.28,411,
Jan_2008,Jan-08,90034,26.7,424,
Feb_2008,Feb-08,90034,25.57,348,
Mar_2008,Mar-08,90034,27.66,360,
Apr_2008,Apr-08,90034,28.53,319,
May_2008,May-08,90034,30.09,326,
Jun_2008,Jun-08,90034,30.55,348,
Jul_2008,Jul-08,90034,33.08,364,
Aug_2008,Aug-08,90034,32.45,374,
Sep_2008,Sep-08,90034,30.95,361,
Oct_2008,Oct-08,90034,30.32,348,
Nov_2008,Nov-08,90034,28.35,334,
Dec_2008,Dec-08,90034,26.74,385,
Jan_2009,Jan-09,90034,26,393,
Feb_2009,Feb-09,90034,23.64,330,
Mar_2009,Mar-09,90034,26.1,354,
Apr_2009,Apr-09,90034,27.03,311,
May_2009,May-09,90034,28.44,316,
Jun_2009,Jun-09,90034,27.86,322,
Jul_2009,Jul-09,90034,29.25,336,
Aug_2009,Aug-09,90034,29.51,368,
Sep_2009,Sep-09,90034,28.46,360,
Oct_2009,Oct-09,90034,27.96,337,
Nov_2009,Nov-09,90034,25.75,324,
Dec_2009,Dec-09,90034,24.46,377,
Jan_2010,Jan-10,90034,23.86,386,
Feb_2010,Feb-10,90034,21.46,309,
Mar_2010,Mar-10,90034,23.75,331,
Apr_2010,Apr-10,90034,25.37,300,
May_2010,May-10,90034,26.64,305,
Jun_2010,Jun-10,90034,26.68,298,
Jul_2010,Jul-10,90034,28.12,309,
Aug_2010,Aug-10,90034,28.37,320,
Sep_2010,Sep-10,90034,27.57,314,
Oct_2010,Oct-10,90034,26.3,337,
Nov_2010,Nov-10,90034,24.65,329,
Dec_2010,Dec-10,90034,23.9,370,
Jan_2011,Jan-11,90034,24.03,376,
Feb_2011,Feb-11,90034,22.02,322,
Mar_2011,Mar-11,90034,24.4,352,
Apr_2011,Apr-11,90034,25.87,301,
May_2011,May-11,90034,27.45,304,
Jun_2011,Jun-11,90034,27.47,302,
Jul_2011,Jul-11,90034,28.15,315,
Aug_2011,Aug-11,90034,28.67,321,
Sep_2011,Sep-11,90034,27.3,313,
Oct_2011,Oct-11,90034,26.61,327,
Nov_2011,Nov-11,90034,24.84,321,
Dec_2011,Dec-11,90034,25.01,372,
Jan_2012,Jan-12,90034,24.97,381,
Feb_2012,Feb-12,90034,23.18,322,
Mar_2012,Mar-12,90034,25.15,338,
Apr_2012,Apr-12,90034,24.68,288,
May_2012,May-12,90034,25.77,290,
Jun_2012,Jun-12,90034,27.96,297,
Jul_2012,Jul-12,90034,14.69,310,
Aug_2012,Aug-12,90034,14.64,369,
Sep_2012,Sep-12,90034,14.15,365,
Oct_2012,Oct-12,90034,12.45,327,
Nov_2012,Nov-12,90034,11.64,313,
Dec_2013,Dec-12,90034,9.62,377,
Jan_2013,Jan-13,90034,9.24,387,
Feb_2013,Feb-13,90034,9.19,301,
Mar_2013,Mar-13,90034,10.57,320,
Apr_2013,Apr-13,90034,12.02,283,
May_2013,May-13,90034,13.13,291,
Jun_2013,Jun-13,90034,13.59,292,
Jul_2005,Jul-05,90035,30.26,463,
Aug_2005,Aug-05,90035,29.44,462,
Sep_2005,Sep-05,90035,28.3,447,
Oct_2005,Oct-05,90035,26.07,445,
Nov_2005,Nov-05,90035,23.56,428,
Dec_2005,Dec-05,90035,23.94,462,
Jan_2006,Jan-06,90035,24.1,473,
Feb_2006,Feb-06,90035,21.48,427,
Mar_2006,Mar-06,90035,22.86,473,
Apr_2006,Apr-06,90035,23.27,428,
May_2006,May-06,90035,25.03,422,
Jun_2006,Jun-06,90035,27.75,511,
Jul_2006,Jul-06,90035,29.97,577,
Aug_2006,Aug-06,90035,29.98,520,
Sep_2006,Sep-06,90035,28.93,477,
Oct_2006,Oct-06,90035,26.52,453,
Nov_2006,Nov-06,90035,24.48,428,
Dec_2006,Dec-06,90035,24.3,489,
Jan_2007,Jan-07,90035,23.95,511,
Feb_2007,Feb-07,90035,22.16,421,
Mar_2007,Mar-07,90035,24.37,439,
Apr_2007,Apr-07,90035,25.1,410,
May_2007,May-07,90035,26.82,416,
Jun_2007,Jun-07,90035,27.6,456,
Jul_2007,Jul-07,90035,28.79,494,
Aug_2007,Aug-07,90035,28.85,517,
Sep_2007,Sep-07,90035,27.39,509,
Oct_2007,Oct-07,90035,25.8,467,
Nov_2007,Nov-07,90035,23.38,436,
Dec_2007,Dec-07,90035,21.8,495,
Jan_2008,Jan-08,90035,20.58,515,
Feb_2008,Feb-08,90035,20.12,442,
Mar_2008,Mar-08,90035,22.6,447,
Apr_2008,Apr-08,90035,23.83,426,
May_2008,May-08,90035,26.04,435,
Jun_2008,Jun-08,90035,26.02,479,
Jul_2008,Jul-08,90035,27.8,520,
Aug_2008,Aug-08,90035,27.61,520,
Sep_2008,Sep-08,90035,25.99,501,
Oct_2008,Oct-08,90035,25.56,470,
Nov_2008,Nov-08,90035,23.53,440,
Dec_2008,Dec-08,90035,21.87,480,
Jan_2009,Jan-09,90035,20.35,493,
Feb_2009,Feb-09,90035,18.78,420,
Mar_2009,Mar-09,90035,21.28,443,
Apr_2009,Apr-09,90035,22.37,413,
May_2009,May-09,90035,24.39,417,
Jun_2009,Jun-09,90035,23.5,439,
Jul_2009,Jul-09,90035,24.86,468,
Aug_2009,Aug-09,90035,25.02,507,
Sep_2009,Sep-09,90035,23.83,506,
Oct_2009,Oct-09,90035,23.44,470,
Nov_2009,Nov-09,90035,21.68,437,
Dec_2009,Dec-09,90035,20.52,470,
Jan_2010,Jan-10,90035,19.41,481,
Feb_2010,Feb-10,90035,17.89,407,
Mar_2010,Mar-10,90035,20.08,423,
Apr_2010,Apr-10,90035,20.68,393,
May_2010,May-10,90035,22.2,395,
Jun_2010,Jun-10,90035,22.76,397,
Jul_2010,Jul-10,90035,24.66,420,
Aug_2010,Aug-10,90035,24.92,448,
Sep_2010,Sep-10,90035,23.77,446,
Oct_2010,Oct-10,90035,22.31,450,
Nov_2010,Nov-10,90035,20.18,432,
Dec_2010,Dec-10,90035,19.61,465,
Jan_2011,Jan-11,90035,19.12,475,
Feb_2011,Feb-11,90035,17.41,416,
Mar_2011,Mar-11,90035,19.26,448,
Apr_2011,Apr-11,90035,21.05,405,
May_2011,May-11,90035,22.88,399,
Jun_2011,Jun-11,90035,23.76,419,
Jul_2011,Jul-11,90035,24.66,450,
Aug_2011,Aug-11,90035,24.57,454,
Sep_2011,Sep-11,90035,23.51,440,
Oct_2011,Oct-11,90035,22.44,452,
Nov_2011,Nov-11,90035,20.76,439,
Dec_2011,Dec-11,90035,20.88,470,
Jan_2012,Jan-12,90035,20.47,478,
Feb_2012,Feb-12,90035,19.55,427,
Mar_2012,Mar-12,90035,21.01,442,
Apr_2012,Apr-12,90035,20.71,392,
May_2012,May-12,90035,21.63,385,
Jun_2012,Jun-12,90035,23.28,409,
Jul_2012,Jul-12,90035,17.65,442,
Aug_2012,Aug-12,90035,18.01,551,
Sep_2012,Sep-12,90035,17.55,571,
Oct_2012,Oct-12,90035,15.11,479,
Nov_2012,Nov-12,90035,13.68,429,
Dec_2013,Dec-12,90035,11.4,479,
Jan_2013,Jan-13,90035,10.47,500,
Feb_2013,Feb-13,90035,10.79,403,
Mar_2013,Mar-13,90035,12.79,412,
Apr_2013,Apr-13,90035,14.24,392,
May_2013,May-13,90035,15.85,401,
Jun_2013,Jun-13,90035,16.25,421,
Jul_2005,Jul-05,90036,43.89,409,
Aug_2005,Aug-05,90036,43.81,426,
Sep_2005,Sep-05,90036,41.52,406,
Oct_2005,Oct-05,90036,37.66,379,
Nov_2005,Nov-05,90036,35.08,364,
Dec_2005,Dec-05,90036,34.87,385,
Jan_2006,Jan-06,90036,34.41,388,
Feb_2006,Feb-06,90036,31.09,349,
Mar_2006,Mar-06,90036,33.64,384,
Apr_2006,Apr-06,90036,33.67,362,
May_2006,May-06,90036,37.83,381,
Jun_2006,Jun-06,90036,40,456,
Jul_2006,Jul-06,90036,43.55,499,
Aug_2006,Aug-06,90036,45.03,472,
Sep_2006,Sep-06,90036,41.81,430,
Oct_2006,Oct-06,90036,39.49,394,
Nov_2006,Nov-06,90036,37.01,379,
Dec_2006,Dec-06,90036,35.69,409,
Jan_2007,Jan-07,90036,35.94,413,
Feb_2007,Feb-07,90036,32.59,349,
Mar_2007,Mar-07,90036,36.66,375,
Apr_2007,Apr-07,90036,37.28,353,
May_2007,May-07,90036,40.3,366,
Jun_2007,Jun-07,90036,41.06,404,
Jul_2007,Jul-07,90036,40.74,443,
Aug_2007,Aug-07,90036,42.58,491,
Sep_2007,Sep-07,90036,39.64,463,
Oct_2007,Oct-07,90036,37.59,398,
Nov_2007,Nov-07,90036,35.12,380,
Dec_2007,Dec-07,90036,32.68,413,
Jan_2008,Jan-08,90036,32.29,417,
Feb_2008,Feb-08,90036,29.68,359,
Mar_2008,Mar-08,90036,34.02,371,
Apr_2008,Apr-08,90036,36,367,
May_2008,May-08,90036,37.78,391,
Jun_2008,Jun-08,90036,37.69,439,
Jul_2008,Jul-08,90036,40.41,471,
Aug_2008,Aug-08,90036,41.05,474,
Sep_2008,Sep-08,90036,38.37,450,
Oct_2008,Oct-08,90036,37.69,412,
Nov_2008,Nov-08,90036,35.3,390,
Dec_2008,Dec-08,90036,32.54,398,
Jan_2009,Jan-09,90036,32.16,393,
Feb_2009,Feb-09,90036,28.88,344,
Mar_2009,Mar-09,90036,33.38,374,
Apr_2009,Apr-09,90036,34.97,356,
May_2009,May-09,90036,36.29,368,
Jun_2009,Jun-09,90036,34.92,389,
Jul_2009,Jul-09,90036,34.06,431,
Aug_2009,Aug-09,90036,37.25,476,
Sep_2009,Sep-09,90036,36.5,459,
Oct_2009,Oct-09,90036,34.75,402,
Nov_2009,Nov-09,90036,33.65,375,
Dec_2009,Dec-09,90036,30.75,385,
Jan_2010,Jan-10,90036,28.63,384,
Feb_2010,Feb-10,90036,25.51,335,
Mar_2010,Mar-10,90036,29.65,360,
Apr_2010,Apr-10,90036,30.78,334,
May_2010,May-10,90036,32.75,344,
Jun_2010,Jun-10,90036,33.52,359,
Jul_2010,Jul-10,90036,35.66,380,
Aug_2010,Aug-10,90036,38.21,407,
Sep_2010,Sep-10,90036,35.96,402,
Oct_2010,Oct-10,90036,33.59,387,
Nov_2010,Nov-10,90036,31.33,370,
Dec_2010,Dec-10,90036,29.76,386,
Jan_2011,Jan-11,90036,29.47,384,
Feb_2011,Feb-11,90036,26.78,337,
Mar_2011,Mar-11,90036,30.3,368,
Apr_2011,Apr-11,90036,32.51,342,
May_2011,May-11,90036,34.7,350,
Jun_2011,Jun-11,90036,36.56,376,
Jul_2011,Jul-11,90036,39.07,406,
Aug_2011,Aug-11,90036,38.61,416,
Sep_2011,Sep-11,90036,37.39,399,
Oct_2011,Oct-11,90036,34.77,383,
Nov_2011,Nov-11,90036,31.59,368,
Dec_2011,Dec-11,90036,31.47,381,
Jan_2012,Jan-12,90036,31.72,379,
Feb_2012,Feb-12,90036,30.45,342,
Mar_2012,Mar-12,90036,32.49,360,
Apr_2012,Apr-12,90036,31.82,338,
May_2012,May-12,90036,34.87,350,
Jun_2012,Jun-12,90036,36.21,363,
Jul_2012,Jul-12,90036,19.23,398,
Aug_2012,Aug-12,90036,19.95,514,
Sep_2012,Sep-12,90036,18.98,509,
Oct_2012,Oct-12,90036,17.37,414,
Nov_2012,Nov-12,90036,15.1,378,
Dec_2013,Dec-12,90036,12.42,388,
Jan_2013,Jan-13,90036,12.17,387,
Feb_2013,Feb-13,90036,12.05,324,
Mar_2013,Mar-13,90036,14.29,346,
Apr_2013,Apr-13,90036,15.69,336,
May_2013,May-13,90036,17.28,356,
Jun_2013,Jun-13,90036,17.98,384,
Jul_2005,Jul-05,90037,32.33,300,
Aug_2005,Aug-05,90037,32.14,301,
Sep_2005,Sep-05,90037,30.38,287,
Oct_2005,Oct-05,90037,28.63,298,
Nov_2005,Nov-05,90037,26.32,297,
Dec_2005,Dec-05,90037,27.14,323,
Jan_2006,Jan-06,90037,26.98,330,
Feb_2006,Feb-06,90037,24.35,296,
Mar_2006,Mar-06,90037,26.81,323,
Apr_2006,Apr-06,90037,25.82,293,
May_2006,May-06,90037,28.01,290,
Jun_2006,Jun-06,90037,29.21,300,
Jul_2006,Jul-06,90037,33.94,333,
Aug_2006,Aug-06,90037,33.19,317,
Sep_2006,Sep-06,90037,30.93,289,
Oct_2006,Oct-06,90037,30.56,301,
Nov_2006,Nov-06,90037,28.33,303,
Dec_2006,Dec-06,90037,28.75,347,
Jan_2007,Jan-07,90037,28.38,366,
Feb_2007,Feb-07,90037,25.75,305,
Mar_2007,Mar-07,90037,28.04,307,
Apr_2007,Apr-07,90037,27.93,281,
May_2007,May-07,90037,29.19,285,
Jun_2007,Jun-07,90037,30.09,292,
Jul_2007,Jul-07,90037,31.26,312,
Aug_2007,Aug-07,90037,30.96,315,
Sep_2007,Sep-07,90037,30.42,299,
Oct_2007,Oct-07,90037,28.67,306,
Nov_2007,Nov-07,90037,26.9,307,
Dec_2007,Dec-07,90037,25.44,347,
Jan_2008,Jan-08,90037,24.61,362,
Feb_2008,Feb-08,90037,23.02,314,
Mar_2008,Mar-08,90037,25.94,310,
Apr_2008,Apr-08,90037,26.06,287,
May_2008,May-08,90037,27.55,289,
Jun_2008,Jun-08,90037,27.18,295,
Jul_2008,Jul-08,90037,30.21,323,
Aug_2008,Aug-08,90037,29.75,323,
Sep_2008,Sep-08,90037,28.99,306,
Oct_2008,Oct-08,90037,28.06,310,
Nov_2008,Nov-08,90037,26.81,305,
Dec_2008,Dec-08,90037,25.26,336,
Jan_2009,Jan-09,90037,24.35,343,
Feb_2009,Feb-09,90037,22.29,295,
Mar_2009,Mar-09,90037,25.36,306,
Apr_2009,Apr-09,90037,25.34,283,
May_2009,May-09,90037,27.02,284,
Jun_2009,Jun-09,90037,26.19,278,
Jul_2009,Jul-09,90037,27.83,305,
Aug_2009,Aug-09,90037,28.67,317,
Sep_2009,Sep-09,90037,27.65,306,
Oct_2009,Oct-09,90037,26.67,313,
Nov_2009,Nov-09,90037,24.38,308,
Dec_2009,Dec-09,90037,23.84,332,
Jan_2010,Jan-10,90037,23.3,339,
Feb_2010,Feb-10,90037,21.09,288,
Mar_2010,Mar-10,90037,22.19,290,
Apr_2010,Apr-10,90037,22.55,271,
May_2010,May-10,90037,23.99,273,
Jun_2010,Jun-10,90037,23.76,268,
Jul_2010,Jul-10,90037,27.45,291,
Aug_2010,Aug-10,90037,28.06,297,
Sep_2010,Sep-10,90037,26.97,289,
Oct_2010,Oct-10,90037,26.01,302,
Nov_2010,Nov-10,90037,24.01,305,
Dec_2010,Dec-10,90037,23.06,332,
Jan_2011,Jan-11,90037,23.59,336,
Feb_2011,Feb-11,90037,21.77,293,
Mar_2011,Mar-11,90037,24,307,
Apr_2011,Apr-11,90037,24.69,277,
May_2011,May-11,90037,25.57,274,
Jun_2011,Jun-11,90037,25.11,272,
Jul_2011,Jul-11,90037,27.46,291,
Aug_2011,Aug-11,90037,27.6,290,
Sep_2011,Sep-11,90037,26.87,278,
Oct_2011,Oct-11,90037,26.01,296,
Nov_2011,Nov-11,90037,23.63,302,
Dec_2011,Dec-11,90037,23.12,330,
Jan_2012,Jan-12,90037,23.5,331,
Feb_2012,Feb-12,90037,22.72,293,
Mar_2012,Mar-12,90037,24.29,297,
Apr_2012,Apr-12,90037,24.03,272,
May_2012,May-12,90037,25.23,272,
Jun_2012,Jun-12,90037,25.14,272,
Jul_2012,Jul-12,90037,12.12,293,
Aug_2012,Aug-12,90037,12.21,314,
Sep_2012,Sep-12,90037,11.76,311,
Oct_2012,Oct-12,90037,11.15,307,
Nov_2012,Nov-12,90037,10.1,294,
Dec_2013,Dec-12,90037,9.87,334,
Jan_2013,Jan-13,90037,9.77,352,
Feb_2013,Feb-13,90037,8.98,292,
Mar_2013,Mar-13,90037,10.14,287,
Apr_2013,Apr-13,90037,10.38,263,
May_2013,May-13,90037,11.23,268,
Jun_2013,Jun-13,90037,11.33,268,
Jul_2005,Jul-05,90038,46.58,282,
Aug_2005,Aug-05,90038,47.38,308,
Sep_2005,Sep-05,90038,44.78,279,
Oct_2005,Oct-05,90038,43.85,268,
Nov_2005,Nov-05,90038,41.04,267,
Dec_2005,Dec-05,90038,40.99,284,
Jan_2006,Jan-06,90038,39.95,285,
Feb_2006,Feb-06,90038,36.31,258,
Mar_2006,Mar-06,90038,39.55,276,
Apr_2006,Apr-06,90038,38.33,250,
May_2006,May-06,90038,41.71,282,
Jun_2006,Jun-06,90038,43.09,306,
Jul_2006,Jul-06,90038,45.96,330,
Aug_2006,Aug-06,90038,47.64,348,
Sep_2006,Sep-06,90038,44.35,303,
Oct_2006,Oct-06,90038,44.24,271,
Nov_2006,Nov-06,90038,41.82,282,
Dec_2006,Dec-06,90038,40.56,314,
Jan_2007,Jan-07,90038,40.65,304,
Feb_2007,Feb-07,90038,37.45,260,
Mar_2007,Mar-07,90038,41.97,278,
Apr_2007,Apr-07,90038,42.39,255,
May_2007,May-07,90038,44.44,270,
Jun_2007,Jun-07,90038,43.16,270,
Jul_2007,Jul-07,90038,46.38,312,
Aug_2007,Aug-07,90038,47.11,357,
Sep_2007,Sep-07,90038,43.39,302,
Oct_2007,Oct-07,90038,42.62,266,
Nov_2007,Nov-07,90038,39.24,279,
Dec_2007,Dec-07,90038,38.2,312,
Jan_2008,Jan-08,90038,36.47,304,
Feb_2008,Feb-08,90038,32.81,275,
Mar_2008,Mar-08,90038,36.61,284,
Apr_2008,Apr-08,90038,37.49,259,
May_2008,May-08,90038,39.55,285,
Jun_2008,Jun-08,90038,38.98,299,
Jul_2008,Jul-08,90038,45.18,315,
Aug_2008,Aug-08,90038,44.88,329,
Sep_2008,Sep-08,90038,42.37,302,
Oct_2008,Oct-08,90038,42.59,292,
Nov_2008,Nov-08,90038,38.68,288,
Dec_2008,Dec-08,90038,36.76,305,
Jan_2009,Jan-09,90038,35.41,298,
Feb_2009,Feb-09,90038,31.28,256,
Mar_2009,Mar-09,90038,35.48,276,
Apr_2009,Apr-09,90038,36.05,252,
May_2009,May-09,90038,37.86,266,
Jun_2009,Jun-09,90038,37.1,269,
Jul_2009,Jul-09,90038,38.62,297,
Aug_2009,Aug-09,90038,39.48,333,
Sep_2009,Sep-09,90038,38,298,
Oct_2009,Oct-09,90038,37.41,276,
Nov_2009,Nov-09,90038,34.27,273,
Dec_2009,Dec-09,90038,33.77,292,
Jan_2010,Jan-10,90038,33.11,290,
Feb_2010,Feb-10,90038,29.79,255,
Mar_2010,Mar-10,90038,33.07,269,
Apr_2010,Apr-10,90038,32.98,237,
May_2010,May-10,90038,35.11,252,
Jun_2010,Jun-10,90038,35.4,256,
Jul_2010,Jul-10,90038,36.54,272,
Aug_2010,Aug-10,90038,37.56,282,
Sep_2010,Sep-10,90038,35.54,274,
Oct_2010,Oct-10,90038,35.34,285,
Nov_2010,Nov-10,90038,33.18,287,
Dec_2010,Dec-10,90038,32.98,310,
Jan_2011,Jan-11,90038,33.11,300,
Feb_2011,Feb-11,90038,30.53,256,
Mar_2011,Mar-11,90038,33,274,
Apr_2011,Apr-11,90038,32.25,250,
May_2011,May-11,90038,35.09,263,
Jun_2011,Jun-11,90038,35.67,260,
Jul_2011,Jul-11,90038,37.5,285,
Aug_2011,Aug-11,90038,37.73,306,
Sep_2011,Sep-11,90038,35.22,280,
Oct_2011,Oct-11,90038,34.87,269,
Nov_2011,Nov-11,90038,32.86,272,
Dec_2011,Dec-11,90038,32.45,296,
Jan_2012,Jan-12,90038,32.53,290,
Feb_2012,Feb-12,90038,31,261,
Mar_2012,Mar-12,90038,32.77,268,
Apr_2012,Apr-12,90038,31.53,243,
May_2012,May-12,90038,34.57,256,
Jun_2012,Jun-12,90038,34.71,253,
Jul_2012,Jul-12,90038,10.95,298,
Aug_2012,Aug-12,90038,11.58,352,
Sep_2012,Sep-12,90038,10.64,314,
Oct_2012,Oct-12,90038,10.67,293,
Nov_2012,Nov-12,90038,9.04,287,
Dec_2013,Dec-12,90038,7.89,301,
Jan_2013,Jan-13,90038,8.18,288,
Feb_2013,Feb-13,90038,7.48,243,
Mar_2013,Mar-13,90038,8.88,258,
Apr_2013,Apr-13,90038,9.57,234,
May_2013,May-13,90038,10.23,258,
Jun_2013,Jun-13,90038,10.43,270,
Jul_2005,Jul-05,90039,23.09,431,
Aug_2005,Aug-05,90039,22.96,448,
Sep_2005,Sep-05,90039,20.97,405,
Oct_2005,Oct-05,90039,19.84,394,
Nov_2005,Nov-05,90039,17.64,397,
Dec_2005,Dec-05,90039,17.73,433,
Jan_2006,Jan-06,90039,17.55,440,
Feb_2006,Feb-06,90039,15.51,393,
Mar_2006,Mar-06,90039,16.76,421,
Apr_2006,Apr-06,90039,16.66,379,
May_2006,May-06,90039,19.11,403,
Jun_2006,Jun-06,90039,20.87,455,
Jul_2006,Jul-06,90039,23.07,515,
Aug_2006,Aug-06,90039,22.85,495,
Sep_2006,Sep-06,90039,21.57,424,
Oct_2006,Oct-06,90039,21.17,400,
Nov_2006,Nov-06,90039,19.19,408,
Dec_2006,Dec-06,90039,18.52,465,
Jan_2007,Jan-07,90039,18.09,476,
Feb_2007,Feb-07,90039,16.28,396,
Mar_2007,Mar-07,90039,18.77,407,
Apr_2007,Apr-07,90039,19.47,373,
May_2007,May-07,90039,21.12,382,
Jun_2007,Jun-07,90039,22,405,
Jul_2007,Jul-07,90039,23.54,472,
Aug_2007,Aug-07,90039,23.43,507,
Sep_2007,Sep-07,90039,21.58,449,
Oct_2007,Oct-07,90039,20.66,411,
Nov_2007,Nov-07,90039,18.13,413,
Dec_2007,Dec-07,90039,17.01,461,
Jan_2008,Jan-08,90039,16.36,470,
Feb_2008,Feb-08,90039,14.79,423,
Mar_2008,Mar-08,90039,16.72,420,
Apr_2008,Apr-08,90039,18.18,384,
May_2008,May-08,90039,20.15,411,
Jun_2008,Jun-08,90039,20.23,443,
Jul_2008,Jul-08,90039,22.45,491,
Aug_2008,Aug-08,90039,22.08,493,
Sep_2008,Sep-08,90039,20.53,448,
Oct_2008,Oct-08,90039,20.54,425,
Nov_2008,Nov-08,90039,18.27,415,
Dec_2008,Dec-08,90039,16.82,456,
Jan_2009,Jan-09,90039,16.21,460,
Feb_2009,Feb-09,90039,14.27,392,
Mar_2009,Mar-09,90039,16.09,406,
Apr_2009,Apr-09,90039,17.04,373,
May_2009,May-09,90039,18.55,382,
Jun_2009,Jun-09,90039,18.26,392,
Jul_2009,Jul-09,90039,19.17,454,
Aug_2009,Aug-09,90039,19.92,499,
Sep_2009,Sep-09,90039,19.1,459,
Oct_2009,Oct-09,90039,18.05,430,
Nov_2009,Nov-09,90039,16.38,416,
Dec_2009,Dec-09,90039,16.12,451,
Jan_2010,Jan-10,90039,15.18,454,
Feb_2010,Feb-10,90039,13.51,388,
Mar_2010,Mar-10,90039,15.27,393,
Apr_2010,Apr-10,90039,15.61,354,
May_2010,May-10,90039,17.33,364,
Jun_2010,Jun-10,90039,17.69,370,
Jul_2010,Jul-10,90039,18.64,404,
Aug_2010,Aug-10,90039,18.46,427,
Sep_2010,Sep-10,90039,16.9,416,
Oct_2010,Oct-10,90039,16.41,419,
Nov_2010,Nov-10,90039,14.8,418,
Dec_2010,Dec-10,90039,14.53,456,
Jan_2011,Jan-11,90039,14.54,456,
Feb_2011,Feb-11,90039,13.19,395,
Mar_2011,Mar-11,90039,14.73,414,
Apr_2011,Apr-11,90039,15.33,372,
May_2011,May-11,90039,16.93,371,
Jun_2011,Jun-11,90039,17.2,382,
Jul_2011,Jul-11,90039,18.49,426,
Aug_2011,Aug-11,90039,18.88,442,
Sep_2011,Sep-11,90039,17.57,410,
Oct_2011,Oct-11,90039,17.34,408,
Nov_2011,Nov-11,90039,15.38,414,
